4470	2	2	2	0	-1
4480	2	2	2	0	-1
4490	2	2	2	0	-1
4500	2	2	2	0	-1
4510	2	2	2	0	-1
4520	2	2	2	0	-1
4530	2	2	2	0	-1
4540	2	2	2	0	-1
4550	2	2	2	0	-1
4560	2	2	2	0	-1
4570	2	2	2	0	-1
4580	2	2	2	0	-1
4590	2	2	2	0	-1
4600	2	2	2	0	-1
4610	2	2	2	0	-1
4620	2	2	2	0	-1
4630	2	2	2	0	-1
4640	2	2	2	0	-1
4650	2	2	2	0	-1
4660	2	2	2	0	-1
4670	2	2	2	0	-1
4680	2	2	2	0	-1
4690	2	2	2	0	-1
4700	2	2	2	0	-1
4710	2	2	2	0	-1
4720	2	2	2	0	-1
4730	2	2	2	0	-1
4740	2	2	2	0	-1
4750	2	2	2	0	-1
4760	2	2	2	0	-1
4770	2	2	2	0	-1
4780	2	2	2	0	-1
4790	2	2	2	0	-1
4800	2	2	2	0	-1
4810	2	2	2	0	-1
4820	2	2	2	0	-1
4830	2	2	2	0	-1
4840	2	2	2	0	-1
4850	2	2	2	0	-1
4860	2	2	2	0	-1
4870	2	2	2	0	-1
4880	2	2	2	0	-1
4890	2	2	2	0	-1
4900	2	2	2	0	-1
4910	2	2	2	0	-1
4920	2	2	2	0	-1
4930	2	2	2	0	-1
4940	2	2	2	0	-1
4950	2	2	2	0	-1
4960	2	2	2	0	-1
4970	2	2	2	0	-1
4980	2	2	2	0	-1
4990	2	2	2	0	-1
5000	2	2	2	0	-1
5010	2	2	2	0	-1
5020	2	2	2	0	-1
5030	2	2	2	0	-1
5040	2	2	2	0	-1
5050	2	2	2	0	-1
5060	2	2	2	0	-1
5070	2	2	2	0	-1
5080	2	2	2	0	-1
5090	2	2	2	0	-1
5100	2	2	2	0	-1
5110	2	2	2	0	-1
5120	2	2	2	0	-1
5130	2	2	2	0	-1
5140	2	2	2	0	-1
5150	2	2	2	0	-1
5160	2	2	2	0	-1
5170	2	2	2	0	-1
5180	2	2	2	0	-1
5190	2	2	2	0	-1
5200	2	2	2	0	-1
5210	2	2	2	0	-1
5220	2	2	2	0	-1
5230	2	2	2	0	-1
5240	2	2	2	0	-1
5250	2	2	2	0	-1
5260	2	2	2	0	-1
5270	2	2	2	0	-1
5280	2	2	2	0	-1
5290	2	2	2	0	-1
5300	2	2	2	0	-1
5310	2	2	2	0	-1
5320	2	2	2	0	-1
5330	2	2	2	0	-1
5340	2	2	2	0	-1
5350	2	2	2	0	-1
5360	2	2	2	0	-1
5370	2	2	2	0	-1
5380	2	2	2	0	-1
5390	2	2	2	0	-1
5400	2	2	2	0	-1
5410	2	2	2	0	-1
5420	2	2	2	0	-1
5430	2	2	2	0	-1
5440	2	2	2	0	-1
5450	2	2	2	0	-1
5460	2	2	2	0	-1
5470	2	2	2	0	-1
5480	2	2	2	0	-1
5490	2	2	2	0	-1
5500	2	2	2	0	-1
5510	2	2	2	0	-1
5520	2	2	2	0	-1
5530	2	2	2	0	-1
5540	2	2	2	0	-1
5550	2	2	2	0	-1
5560	2	2	2	0	-1
5570	2	2	2	0	-1
5580	2	2	2	0	-1
5590	2	2	2	0	-1
5600	2	2	2	0	-1
5610	2	2	2	0	-1
5620	2	2	2	0	-1
5630	2	2	2	0	-1
5640	2	2	2	0	-1
5650	2	2	2	0	-1
5660	2	2	2	0	-1
5670	2	2	2	0	-1
5680	2	2	2	0	-1
5690	2	2	2	0	-1
5700	2	2	2	0	-1
5710	2	2	2	0	-1
5720	2	2	2	0	-1
5730	2	2	2	0	-1
5740	2	2	2	0	-1
5750	2	2	2	0	-1
5760	2	2	2	0	-1
5770	2	2	2	0	-1
5780	2	2	2	0	-1
5790	2	2	2	0	-1
5800	2	2	2	0	-1
5810	2	2	2	0	-1
5820	2	2	2	0	-1
5830	2	2	2	0	-1
5840	2	2	2	0	-1
5850	2	2	2	0	-1
5860	2	2	2	0	-1
5870	2	2	2	0	-1
5880	2	2	2	0	-1
5890	2	2	2	0	-1
5900	2	2	2	0	-1
5910	2	2	2	0	-1
5920	2	2	2	0	-1
5930	2	2	2	0	-1
5940	2	2	2	0	-1
5950	2	2	2	0	-1
5960	2	2	2	0	-1
5970	2	2	2	0	-1
5980	2	2	2	0	-1
5990	2	2	2	0	-1
6000	2	2	2	0	-1
6010	2	2	2	0	-1
6020	2	2	2	0	-1
6030	2	2	2	0	-1
6040	2	2	2	0	-1
6050	2	2	2	0	-1
6060	2	2	2	0	-1
6070	2	2	2	0	-1
6080	2	2	2	0	-1
6090	2	2	2	0	-1
6100	2	2	2	0	-1
6110	2	2	2	0	-1
6120	2	2	2	0	-1
6130	2	2	2	0	-1
6140	2	2	2	0	-1
6150	2	2	2	0	-1
6160	2	2	2	0	-1
6170	2	2	2	0	-1
6180	2	2	2	0	-1
6190	2	2	2	0	-1
6200	2	2	2	0	-1
6210	2	2	2	0	-1
6220	2	2	2	0	-1
6230	2	2	2	0	-1
6240	2	2	2	0	-1
6250	2	2	2	0	-1
6260	2	2	2	0	-1
6270	2	2	2	0	-1
6280	2	2	2	0	-1
6290	2	2	2	0	-1
6300	2	2	2	0	-1
6310	2	2	2	0	-1
6320	2	2	2	0	-1
6330	2	2	2	0	-1
6340	2	2	2	0	-1
6350	2	2	2	0	-1
6360	2	2	2	0	-1
6370	2	2	2	0	-1
6380	2	2	2	0	-1
6390	2	2	2	0	-1
6400	2	2	2	0	-1
6410	2	2	2	0	-1
6420	2	2	2	0	-1
6430	2	2	2	0	-1
6440	2	2	2	0	-1
6450	2	2	2	0	-1
6460	2	2	2	0	-1
6470	2	2	2	0	-1
6480	2	2	2	0	-1
6490	2	2	2	0	-1
6500	2	2	2	0	-1
6510	2	2	2	0	-1
6520	2	2	2	0	-1
6530	2	2	2	0	-1
6540	2	2	2	0	-1
6550	2	2	2	0	-1
6560	2	2	2	0	-1
6570	2	2	2	0	-1
6580	2	2	2	0	-1
6590	2	2	2	0	-1
6600	2	2	2	0	-1
6610	2	2	2	0	-1
6620	2	2	2	0	-1
6630	2	2	2	0	-1
6640	2	2	2	0	-1
6650	2	2	2	0	-1
6660	2	2	2	0	-1
6670	2	2	2	0	-1
6680	2	2	2	0	-1
6690	2	2	2	0	-1
6700	2	2	2	0	-1
6710	2	2	2	0	-1
6720	2	2	2	0	-1
6730	2	2	2	0	-1
6740	2	2	2	0	-1
6750	2	2	2	0	-1
6760	2	2	2	0	-1
6770	2	2	2	0	-1
6780	2	2	2	0	-1
6790	2	2	2	0	-1
6800	2	2	2	0	-1
6810	2	2	2	0	-1
6820	2	2	2	0	-1
6830	2	2	2	0	-1
6840	2	2	2	0	-1
6850	2	2	2	0	-1
6860	2	2	2	0	-1
6870	2	2	2	0	-1
6880	2	2	2	0	-1
6890	2	2	2	0	-1
6900	2	2	2	0	-1
6910	2	2	2	0	-1
6920	2	2	2	0	-1
6930	2	2	2	0	-1
6940	2	2	2	0	-1
6950	2	2	2	0	-1
6960	2	2	2	0	-1
6970	2	2	2	0	-1
6980	2	2	2	0	-1
6990	2	2	2	0	-1
7000	2	2	2	0	-1
7010	2	2	2	0	-1
7020	2	2	2	0	-1
7030	2	2	2	0	-1
7040	2	2	2	0	-1
7050	2	2	2	0	-1
7060	2	2	2	0	-1
7070	2	2	2	0	-1
7080	2	2	2	0	-1
7090	2	2	2	0	-1
7100	2	2	2	0	-1
7110	2	2	2	0	-1
7120	2	2	2	0	-1
7130	2	2	2	0	-1
7140	2	2	2	0	-1
7150	2	2	2	0	-1
7160	2	2	2	0	-1
7170	2	2	2	0	-1
7180	2	2	2	0	-1
7190	2	2	2	0	-1
7200	2	2	2	0	-1
7210	2	2	2	0	-1
7220	2	2	2	0	-1
7230	2	2	2	0	-1
7240	2	2	2	0	-1
7250	2	2	2	0	-1
7260	2	2	2	0	-1
7270	2	2	2	0	-1
7280	2	2	2	0	-1
7290	2	2	2	0	-1
7300	2	2	2	0	-1
7310	2	2	2	0	-1
7320	2	2	2	0	-1
7330	2	2	2	0	-1
7340	2	2	2	0	-1
7350	2	2	2	0	-1
7360	2	2	2	0	-1
7370	2	2	2	0	-1
7380	2	2	2	0	-1
7390	2	2	2	0	-1
7400	2	2	2	0	-1
7410	2	2	2	0	-1
7420	2	2	2	0	-1
7430	2	2	2	0	-1
7440	2	2	2	0	-1
7450	2	2	2	0	-1
7460	2	2	2	0	-1
7470	2	2	2	0	-1
7480	2	2	2	0	-1
7490	2	2	2	0	-1
7500	2	2	2	0	-1
7510	2	2	2	0	-1
7520	2	2	2	0	-1
7530	2	2	2	0	-1
7540	2	2	2	0	-1
7550	2	2	2	0	-1
7560	2	2	2	0	-1
7570	2	2	2	0	-1
7580	2	2	2	0	-1
7590	2	2	2	0	-1
7600	2	2	2	0	-1
7610	2	2	2	0	-1
7620	2	2	2	0	-1
7630	2	2	2	0	-1
7640	2	2	2	0	-1
7650	2	2	2	0	-1
7660	2	2	2	0	-1
7670	2	2	2	0	-1
7680	2	2	2	0	-1
7690	2	2	2	0	-1
7700	2	2	2	0	-1
7710	2	2	2	0	-1
7720	2	2	2	0	-1
7730	2	2	2	0	-1
7740	2	2	2	0	-1
7750	2	2	2	0	-1
7760	2	2	2	0	-1
7770	2	2	2	0	-1
7780	2	2	2	0	-1
7790	2	2	2	0	-1
7800	2	2	2	0	-1
7810	2	2	2	0	-1
7820	2	2	2	0	-1
7830	2	2	2	0	-1
7840	2	2	2	0	-1
7850	2	2	2	0	-1
7860	2	2	2	0	-1
7870	2	2	2	0	-1
7880	2	2	2	0	-1
7890	2	2	2	0	-1
7900	2	2	2	0	-1
7910	2	2	2	0	-1
7920	2	2	2	0	-1
7930	2	2	2	0	-1
7940	2	2	2	0	-1
7950	2	2	2	0	-1
7960	2	2	2	0	-1
7970	2	2	2	0	-1
7980	2	2	2	0	-1
7990	2	2	2	0	-1
8000	2	2	2	0	-1
8010	2	2	2	0	-1
8020	2	2	2	0	-1
8030	2	2	2	0	-1
8040	2	2	2	0	-1
8050	2	2	2	0	-1
8060	2	2	2	0	-1
8070	2	2	2	0	-1
8080	2	2	2	0	-1
8090	2	2	2	0	-1
8100	2	2	2	0	-1
8110	2	2	2	0	-1
8120	2	2	2	0	-1
8130	2	2	2	0	-1
8140	2	2	2	0	-1
8150	2	2	2	0	-1
8160	2	2	2	0	-1
8170	2	2	2	0	-1
8180	2	2	2	0	-1
8190	2	2	2	0	-1
8200	2	2	2	0	-1
8210	2	2	2	0	-1
8220	2	2	2	0	-1
8230	2	2	2	0	-1
8240	2	2	2	0	-1
8250	2	2	2	0	-1
8260	2	2	2	0	-1
8270	2	2	2	0	-1
8280	2	2	2	0	-1
8290	2	2	2	0	-1
8300	2	2	2	0	-1
8310	2	2	2	0	-1
8320	2	2	2	0	-1
8330	2	2	2	0	-1
8340	2	2	2	0	-1
8350	2	2	2	0	-1
8360	2	2	2	0	-1
8370	2	2	2	0	-1
8380	2	2	2	0	-1
8390	2	2	2	0	-1
8400	2	2	2	0	-1
8410	2	2	2	0	-1
8420	2	2	2	0	-1
8430	2	2	2	0	-1
8440	2	2	2	0	-1
8450	2	2	2	0	-1
8460	2	2	2	0	-1
8470	2	2	2	0	-1
8480	2	2	2	0	-1
8490	2	2	2	0	-1
8500	2	2	2	0	-1
8510	2	2	2	0	-1
8520	2	2	2	0	-1
8530	2	2	2	0	-1
8540	2	2	2	0	-1
8550	2	2	2	0	-1
8560	2	2	2	0	-1
8570	2	2	2	0	-1
8580	2	2	2	0	-1
8590	2	2	2	0	-1
8600	2	2	2	0	-1
8610	2	2	2	0	-1
8620	2	2	2	0	-1
8630	2	2	2	0	-1
8640	2	2	2	0	-1
8650	2	2	2	0	-1
8660	2	2	2	0	-1
8670	2	2	2	0	-1
8680	2	2	2	0	-1
8690	2	2	2	0	-1
8700	2	2	2	0	-1
8710	2	2	2	0	-1
8720	2	2	2	0	-1
8730	2	2	2	0	-1
8740	2	2	2	0	-1
8750	2	2	2	0	-1
8760	2	2	2	0	-1
8770	2	2	2	0	-1
8780	2	2	2	0	-1
8790	2	2	2	0	-1
8800	2	2	2	0	-1
8810	2	2	2	0	-1
8820	2	2	2	0	-1
8830	2	2	2	0	-1
8840	2	2	2	0	-1
8850	2	2	2	0	-1
8860	2	2	2	0	-1
8870	2	2	2	0	-1
8880	2	2	2	0	-1
8890	2	2	2	0	-1
8900	2	2	2	0	-1
8910	2	2	2	0	-1
8920	2	2	2	0	-1
8930	2	2	2	0	-1
8940	2	2	2	0	-1
8950	2	2	2	0	-1
8960	2	2	2	0	-1
8970	2	2	2	0	-1
8980	2	2	2	0	-1
8990	2	2	2	0	-1
9000	2	2	2	0	-1
9010	2	2	2	0	-1
9020	2	2	2	0	-1
9030	2	2	2	0	-1
9040	2	2	2	0	-1
9050	2	2	2	0	-1
9060	2	2	2	0	-1
9070	2	2	2	0	-1
9080	2	2	2	0	-1
9090	2	2	2	0	-1
9100	2	2	2	0	-1
9110	2	2	2	0	-1
9120	2	2	2	0	-1
9130	2	2	2	0	-1
9140	2	2	2	0	-1
